gene,log2FC,t,p,s2,s2_post,fdr
G068023,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC02394,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GPX8,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000025227.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067528,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067791,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TTL,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ITSN2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC023200.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC008429.3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-633,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AX747189,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BC010168,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000027715.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SLC5A4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BC070490,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GPR19,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BPIFC,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000047096.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
KJ809564,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067010,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067021,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G001148,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LOC102467217,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067245,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067372,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G067393,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G026390,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC00353,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G003690,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057793,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057856,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057873,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G003711,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AP000462.3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TENT5D,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR11H4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC079035.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC00488,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
NDFIP2-AS1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_010669,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057244,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G003641,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004989,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-489,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-588,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000000425.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
NXPE2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
KRTAP9-6,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
EBLN1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G066698,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC099509.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC020900.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000043430.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
IQSEC2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AMTN,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G018469,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ST6GAL2-IT1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AURKA,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G022841,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G022849,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ZNF423,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC022809.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G036818,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G036993,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
PABPN1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_012820,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
FER1L6-AS2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC087627.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AP005436.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC007450.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC01813,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000104609.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GSE61474_XLOC_051325,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004913,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G066615,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SPANXN5,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
FUT8,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004894,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000087342.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G018414,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
C12ORF4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
RIMBP2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TSPAN12,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GABRA4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
MYH1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC093331.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC084024.3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC025434.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000075070.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000076952.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000070338.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000076429.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
DEFB115,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC02122,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004797,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC093292.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065610,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC022441.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC02225,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G066105,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004858,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_003316,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC103993.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057972,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GSE61474_XLOC_032873,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_001641,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_001642,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC073429.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AP003062.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
NPPB,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SOX21,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
